,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_PROVA,SG_UF_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Estudo_Pai,Estudo_Mãe,Profissão_Pai,Profissão_Mãe,QT_Pessoas_Moradia,Renda_Familiar,QT_Banheiros,QT_Quartos,QT_Carros,QT_Motos,QT_Geladeira,QT_Celular,QT_Computador,Acesso_Internet
4067218,2019,20 anos,M,Parda,1,concluiu,Não respondeu,Rio de Janeiro,RJ,,,,,1,,,B,B,B,F,4,C,C,D,B,A,B,D,B,B
4067975,2019,Entre 61 e 65 anos,M,Branca,1,cursando,Pública,Planaltina,GO,,,,,1,,,E,E,C,C,6,B,B,C,A,A,B,C,B,B
4070474,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,Campinas,SP,,,,,0,,,E,D,E,C,3,J,D,D,C,B,B,D,B,B
4071866,2019,Entre 41 e 45 anos,M,Preta,1,concluiu,Não respondeu,Cruz Alta,RS,,,,,0,,,E,D,D,B,2,C,B,C,A,B,B,C,B,B
4073527,2019,20 anos,M,Parda,1,concluiu,Não respondeu,Rio de Janeiro,RJ,,,,,0,,,D,F,C,B,6,C,B,C,A,A,B,D,B,B
4074085,2019,Entre 26 e 30 anos,F,Parda,1,concluiu,Não respondeu,Nova Olímpia,MT,,,,,1,,,A,A,A,A,4,B,B,C,A,A,B,C,B,B
4077352,2019,18 anos,F,Branca,1,concluiu,Não respondeu,Garanhuns,PE,,,,,1,,,E,E,A,A,4,C,B,C,A,A,B,E,A,B
4077823,2019,Entre 26 e 30 anos,F,Branca,1,concluiu,Não respondeu,Itajubá,MG,,,,,1,,,H,G,D,D,3,D,C,D,B,A,B,D,D,B
4079453,2019,22 anos,F,Parda,1,concluiu,Não respondeu,Castanhal,PA,,,,,1,,,B,E,D,D,4,C,B,C,A,B,B,E,A,B
4082073,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,Araguari,MG,,,,,0,,,D,G,C,D,4,G,C,D,B,A,B,C,B,B
4083754,2019,Entre 31 e 35 anos,F,Branca,1,concluiu,Não respondeu,Sapucaia do Sul,RS,,,,,1,,,C,C,A,A,3,E,C,D,B,A,B,D,B,B
4085864,2019,22 anos,M,Parda,1,concluiu,Não respondeu,Montes Claros,MG,,,,,0,,,B,B,F,B,4,C,C,D,B,A,B,D,B,B
4086943,2019,19 anos,M,Não declarado,1,concluiu,Não respondeu,Curvelo,MG,,,,,1,,,F,D,F,F,5,C,B,D,B,A,B,D,B,B
4088472,2019,Entre 41 e 45 anos,M,Branca,1,concluiu,Não respondeu,Rio de Janeiro,RJ,,,,,1,,,B,B,A,B,2,C,B,B,A,A,B,C,B,B
4088739,2019,19 anos,F,Branca,1,concluiu,Não respondeu,Goiânia,GO,,,,,0,,,E,E,D,B,5,H,E,D,B,A,B,C,B,B
4088841,2019,17 anos,F,Branca,1,cursando,Pública,Cianorte,PR,,,,,1,,,E,H,A,A,4,I,C,D,B,C,B,B,B,B
4091341,2019,17 anos,M,Branca,1,cursando,Privada,Mauá da Serra,PR,,,,,1,,,D,F,A,D,4,E,B,E,B,A,B,E,B,B
4091519,2019,22 anos,M,Branca,1,concluiu,Não respondeu,Barra do Piraí,RJ,,,,,0,,,G,F,D,D,3,H,C,D,B,A,C,C,C,B
4091549,2019,20 anos,M,Parda,1,cursando,Pública,Teresina,PI,,,,,1,,,F,F,F,D,6,D,B,C,A,A,B,D,B,B
4094445,2019,Entre 31 e 35 anos,F,Indígena,1,concluiu,Não respondeu,Manacapuru,AM,,,,,1,,,A,A,A,A,8,B,B,C,A,A,B,C,A,A
4096677,2019,17 anos,M,Branca,1,cursando,Privada,Santana de Parnaíba,SP,,,,,0,,,F,F,E,E,4,Q,E,E,C,A,C,E,E,B
4097652,2019,18 anos,F,Amarela,1,cursando,Pública,Belo Horizonte,MG,,,,,0,,,E,F,D,D,4,H,B,D,A,A,B,E,B,B
4101860,2019,17 anos,M,Branca,1,cursando,Pública,Canela,RS,,,,,0,,,F,E,B,B,5,H,C,D,B,A,B,D,C,B
4103954,2019,Menor de 17 anos,M,Parda,1,cursando,Não respondeu,Maceió,AL,,,,,0,,,E,F,D,D,4,J,C,C,B,A,B,D,B,B
4106365,2019,17 anos,M,Branca,1,cursando,Não respondeu,Feira de Santana,BA,,,,,0,,,G,E,D,D,4,J,C,D,B,A,B,E,C,B
4106667,2019,21 anos,F,Parda,1,cursando,Pública,Aracaju,SE,,,,,1,,,D,D,F,F,5,E,B,D,B,A,B,D,B,B
4106905,2019,19 anos,F,Parda,1,concluiu,Não respondeu,São Paulo,SP,,,,,0,,,E,E,E,B,3,C,C,D,B,A,B,D,A,B
4107064,2019,18 anos,F,Amarela,1,cursando,Não respondeu,Marabá,PA,421.8,,,419.4,0,,,B,D,B,B,4,C,B,C,B,A,B,C,B,B
4108474,2019,19 anos,M,Parda,1,concluiu,Não respondeu,Dias d'Ávila,BA,,,,,0,,,E,E,A,B,5,B,B,C,A,A,B,B,A,A
4109490,2019,Menor de 17 anos,F,Preta,1,cursando,Não respondeu,Aracaju,SE,,,,,0,,,E,E,B,B,2,C,B,C,A,A,B,B,A,B
4109559,2019,17 anos,F,Parda,1,cursando,Pública,Guarabira,PB,,,,,0,,,B,C,B,F,6,B,B,C,A,A,B,B,A,A
4111799,2019,20 anos,M,Branca,1,concluiu,Não respondeu,Gravataí,RS,,,,,1,,,C,E,B,C,4,F,B,C,B,C,B,C,B,B
4112339,2019,Entre 41 e 45 anos,F,Branca,1,concluiu,Não respondeu,Sombrio,SC,,,,,1,,,B,B,A,A,4,C,B,B,B,A,B,B,A,B
4113407,2019,22 anos,M,Amarela,1,concluiu,Não respondeu,Batatais,SP,,,,,0,,,D,F,C,B,1,B,B,C,B,A,B,C,B,B
4115317,2019,17 anos,M,Parda,1,cursando,Pública,Brasília,DF,,,,,0,,,F,G,F,D,5,F,D,D,B,A,B,E,B,B
4121168,2019,Menor de 17 anos,M,Branca,1,cursando,Não respondeu,Cuiabá,MT,526.6,,,707.3,0,,,E,F,D,B,4,G,C,D,C,A,B,D,B,B
4122057,2019,18 anos,F,Amarela,1,concluiu,Não respondeu,Osasco,SP,,,,,0,,,H,D,F,B,10,E,B,C,A,A,B,E,A,B
4122597,2019,22 anos,M,Parda,1,concluiu,Não respondeu,Pontes e Lacerda,MT,,,,,1,,,B,D,C,B,2,D,B,C,A,A,B,B,B,B
4123616,2019,Menor de 17 anos,M,Branca,1,cursando,Não respondeu,Três de Maio,RS,,,,,1,,,C,C,A,A,4,E,B,C,B,B,B,C,B,B
4124698,2019,17 anos,F,Preta,1,cursando,Pública,Recife,PE,,,,,1,,,E,A,B,B,7,C,B,D,A,A,B,C,A,B
4125574,2019,19 anos,M,Não declarado,1,cursando,Pública,Corumbá,MS,,,,,1,,,E,G,C,B,6,C,B,C,B,A,B,C,B,B
4126152,2019,21 anos,M,Parda,1,concluiu,Não respondeu,Araçatuba,SP,,,,,0,,,C,D,B,B,4,E,C,C,B,A,B,D,B,B
4126673,2019,23 anos,M,Parda,1,concluiu,Não respondeu,Cariacica,ES,,,,,1,,,A,E,B,D,3,E,B,C,A,A,B,C,B,B
4127163,2019,18 anos,M,Branca,1,cursando,Privada,São Paulo,SP,553.6,,,606.2,1,,,F,F,F,F,3,A,B,C,A,A,B,B,B,B
4127598,2019,23 anos,F,Branca,1,concluiu,Não respondeu,Maceió,AL,,,,,0,,,B,F,D,D,1,E,B,C,A,A,B,B,A,B
4128083,2019,18 anos,M,Parda,1,cursando,Pública,Aripuanã,MT,,,,,0,,,E,F,F,D,5,E,B,D,B,C,B,B,A,B
4129961,2019,Entre 26 e 30 anos,F,Branca,1,concluiu,Não respondeu,Quixadá,CE,,,,,1,,,A,C,C,A,6,B,C,C,A,A,B,E,A,B
4131178,2019,18 anos,M,Preta,1,cursando,Pública,Itaberaí,GO,,,,,1,,,C,E,C,B,3,D,B,D,A,A,B,D,A,B
4131652,2019,18 anos,M,Parda,1,cursando,Pública,Santana,AP,,,,,1,,,B,C,A,A,14,B,B,C,A,A,B,C,A,A
4131875,2019,20 anos,F,Branca,1,concluiu,Não respondeu,São Paulo,SP,,,,,0,,,D,D,D,C,4,E,D,D,C,A,B,E,B,B
4134988,2019,Entre 26 e 30 anos,M,Branca,1,cursando,Privada,Estância Velha,RS,,,,,0,,,C,C,C,B,2,D,B,D,A,A,B,C,A,A
4136446,2019,Entre 61 e 65 anos,M,Indígena,1,concluiu,Não respondeu,Belo Horizonte,MG,,,,,1,,,B,B,B,B,2,B,B,B,A,A,A,A,A,A
4136816,2019,23 anos,M,Preta,1,concluiu,Não respondeu,Valença,BA,,,,,1,,,E,E,B,B,4,D,B,D,B,A,B,E,C,B
4137104,2019,17 anos,M,Parda,1,cursando,Pública,Bauru,SP,,,,,1,,,B,C,C,B,1,B,B,B,A,A,B,B,B,B
4139620,2019,22 anos,F,Preta,1,concluiu,Não respondeu,Serra Talhada,PE,,,,,1,,,A,E,A,A,5,B,B,D,A,B,B,B,B,A
4140160,2019,22 anos,M,Parda,1,concluiu,Não respondeu,Brasília,DF,,,,,0,,,C,C,C,B,4,G,B,D,C,A,B,E,B,B
4140173,2019,Entre 26 e 30 anos,M,Branca,1,cursando,Pública,Piracicaba,SP,,,,,0,,,F,F,B,C,3,C,C,D,A,A,B,B,C,B
4141270,2019,17 anos,M,Branca,1,cursando,Pública,Paranavaí,PR,,,,,0,,,G,D,D,B,4,C,C,C,B,A,C,E,A,B
4142599,2019,20 anos,M,Parda,1,concluiu,Não respondeu,Porto Velho,RO,,,,,0,,,D,E,C,C,9,C,B,C,A,A,B,D,A,B
4147096,2019,Entre 41 e 45 anos,F,Parda,1,concluiu,Não respondeu,Belém,PA,,,,,1,,,B,F,C,D,5,F,B,C,A,A,B,C,B,B
4148255,2019,17 anos,F,Branca,1,cursando,Pública,Taquaritinga,SP,,,,,1,,,F,C,C,C,3,C,B,C,A,A,A,C,B,B
4148781,2019,18 anos,M,Branca,1,cursando,Pública,Maringá,PR,,,,,1,,,E,E,B,C,4,E,B,D,B,B,B,E,B,B
4149604,2019,20 anos,M,Parda,1,concluiu,Não respondeu,São Luís,MA,,,,,1,,,E,C,C,B,5,D,B,D,B,A,B,E,B,B
4153324,2019,Entre 26 e 30 anos,F,Parda,1,concluiu,Não respondeu,Bocaiúva,MG,,,,,1,,,C,E,A,B,4,C,B,C,A,A,B,C,A,A
4153900,2019,Menor de 17 anos,M,Parda,1,cursando,Não respondeu,Ribeira do Pombal,BA,,,,,0,,,E,F,C,B,4,B,B,C,A,A,B,B,A,B
4155325,2019,17 anos,M,Preta,1,cursando,Pública,Montes Claros,MG,,,,,1,,,D,C,F,B,4,B,B,C,A,B,B,B,A,B
4156911,2019,18 anos,F,Parda,1,concluiu,Não respondeu,Salvador,BA,,,,,0,,,F,E,D,D,4,F,D,D,B,A,B,D,B,B
4157309,2019,Menor de 17 anos,M,Preta,1,cursando,Não respondeu,Caaporã,PB,539.5,,,416.3,1,,,C,D,B,B,3,B,B,C,A,A,B,B,A,B
4158936,2019,23 anos,M,Preta,1,concluiu,Não respondeu,Ituiutaba,MG,,,,,1,,,H,E,F,F,3,C,C,C,A,C,B,D,B,B
4159068,2019,Entre 61 e 65 anos,M,Branca,1,concluiu,Não respondeu,Linhares,ES,473.8,,,450.0,1,,,C,C,A,A,1,C,B,C,A,A,B,B,B,B
4160780,2019,Entre 41 e 45 anos,F,Preta,1,concluiu,Não respondeu,Cachoeiras de Macacu,RJ,,,,,1,,,B,A,B,A,3,B,B,C,A,A,B,B,A,B
4164431,2019,Entre 31 e 35 anos,M,Branca,1,concluiu,Não respondeu,Ipameri,GO,,,,,0,,,C,D,A,A,2,C,B,D,B,A,B,C,B,B
4164481,2019,17 anos,M,Parda,1,cursando,Pública,Caratinga,MG,573.0,,,744.3,1,,,E,C,A,A,4,C,B,C,A,B,B,C,A,B
4164977,2019,19 anos,F,Parda,1,concluiu,Não respondeu,Marabá,PA,,,,,1,,,C,D,C,C,4,B,B,C,A,A,B,C,A,A
4165619,2019,Menor de 17 anos,M,Branca,1,cursando,Não respondeu,Ji-Paraná,RO,,,,,0,,,E,B,A,A,3,C,B,C,B,A,B,B,A,B
4170674,2019,Menor de 17 anos,F,Parda,1,cursando,Não respondeu,Natal,RN,388.0,,,448.4,1,,,H,E,D,D,5,B,B,E,A,A,B,E,B,A
4170688,2019,Entre 26 e 30 anos,F,Parda,2,concluiu,Não respondeu,Medianeira,PR,,,,,1,,,B,B,A,B,1,G,B,B,B,A,B,B,B,B
4170923,2019,18 anos,F,Parda,1,cursando,Pública,Camaragibe,PE,,,,,1,,,B,B,C,B,3,B,C,C,A,A,B,B,A,B
4175642,2019,Entre 36 e 40 anos,F,Parda,1,concluiu,Não respondeu,Alagoinhas,BA,,,,,1,,,C,D,C,C,3,D,B,C,B,A,B,B,B,B
4176633,2019,23 anos,M,Parda,1,concluiu,Não respondeu,Betim,MG,504.9,,,428.7,0,,,B,E,C,F,4,I,C,C,B,B,B,E,B,B
4177816,2019,20 anos,M,Branca,1,concluiu,Não respondeu,Carapicuíba,SP,,,,,1,,,E,E,C,D,3,H,C,C,B,A,B,D,A,B
4177976,2019,Entre 31 e 35 anos,M,Branca,1,concluiu,Não respondeu,Goiânia,GO,,,,,0,,,F,E,E,D,4,C,B,C,A,A,B,A,A,A
4179036,2019,Menor de 17 anos,M,Parda,1,cursando,Não respondeu,Belém,PA,,,,,0,,,E,G,D,D,4,G,B,C,A,A,B,D,B,B
4179873,2019,Entre 26 e 30 anos,M,Parda,1,concluiu,Não respondeu,Abreu e Lima,PE,,,,,1,,,D,D,C,B,3,C,B,C,A,A,B,C,A,A
4180498,2019,Entre 26 e 30 anos,M,Parda,1,concluiu,Não respondeu,Natal,RN,,,,,0,,,E,B,B,B,1,B,B,B,A,B,B,B,B,B
4181703,2019,25 anos,M,Parda,1,concluiu,Não respondeu,Porto Velho,RO,,,,,0,,,A,A,A,A,3,I,B,E,B,B,B,C,A,B
4182458,2019,Entre 36 e 40 anos,F,Parda,1,concluiu,Não respondeu,Xinguara,PA,,,,,0,,,B,B,C,B,4,C,A,C,B,B,B,B,B,B
4182844,2019,19 anos,M,Parda,1,concluiu,Não respondeu,Limoeiro do Norte,CE,,,,,0,,,E,D,B,B,3,B,B,C,A,A,B,C,B,B
4183658,2019,Entre 26 e 30 anos,F,Preta,1,concluiu,Não respondeu,Feira de Santana,BA,,,,,1,,,A,B,F,F,6,B,B,D,A,A,B,D,A,B
4184736,2019,21 anos,F,Não declarado,1,concluiu,Não respondeu,Vitória da Conquista,BA,,,,,0,,,E,B,B,B,5,B,B,D,B,A,B,D,A,B
4185119,2019,Entre 26 e 30 anos,M,Parda,1,cursando,Pública,Rio de Janeiro,RJ,,,,,0,,,H,E,B,C,1,A,B,B,A,A,B,C,A,A
4186237,2019,Entre 36 e 40 anos,M,Parda,1,concluiu,Não respondeu,Campo Grande,MS,,,,,1,,,H,H,A,B,3,C,B,C,A,A,B,C,A,B
4187724,2019,19 anos,F,Parda,1,concluiu,Não respondeu,Manaus,AM,,,,,0,,,B,D,A,A,6,B,B,C,A,A,B,C,B,B
4187976,2019,21 anos,M,Branca,1,concluiu,Não respondeu,Santa Maria,RS,,,,,0,,,E,D,D,D,2,C,B,C,B,A,B,C,C,B
4189944,2019,24 anos,M,Preta,1,concluiu,Não respondeu,São João da Boa Vista,SP,,,,,0,,,C,D,C,C,4,C,B,B,B,B,B,D,A,B
4190290,2019,18 anos,F,Branca,1,cursando,Pública,Mineiros,GO,,,,,0,,,E,D,B,B,8,C,B,D,A,B,B,C,A,A
4191148,2019,24 anos,M,Branca,1,concluiu,Não respondeu,Cruzeiro do Sul,AC,,,,,0,,,D,D,B,A,1,B,B,C,A,A,B,B,A,A
4193236,2019,19 anos,F,Parda,1,cursando,Pública,São Francisco de Itabapoana,RJ,,,,,1,,,B,B,C,C,4,B,B,C,B,A,B,B,A,A
4196987,2019,21 anos,F,Parda,1,concluiu,Não respondeu,Araguaína,TO,,,,,1,,,D,D,A,A,2,A,B,D,A,A,B,B,A,A
4198349,2019,19 anos,F,Branca,1,concluiu,Não respondeu,Contagem,MG,,,,,0,,,F,G,D,D,4,L,D,D,C,A,B,E,E,B
4199004,2019,19 anos,F,Branca,1,concluiu,Não respondeu,Curitiba,PR,,,,,0,,,H,H,D,D,4,D,B,D,B,A,B,E,B,B
4202115,2019,Entre 26 e 30 anos,M,Branca,1,concluiu,Não respondeu,Nova Iguaçu,RJ,,,,,1,,,A,C,F,B,3,C,B,C,B,A,C,C,B,B
4202487,2019,18 anos,F,Parda,1,cursando,Pública,Girau do Ponciano,AL,,,,,0,,,D,C,B,B,6,A,B,C,A,A,B,C,A,A
4204509,2019,21 anos,F,Parda,1,concluiu,Não respondeu,Laranjal do Jari,AP,,,,,1,,,C,E,A,D,4,B,B,C,A,A,B,B,A,A
4207420,2019,Entre 31 e 35 anos,F,Parda,1,concluiu,Não respondeu,Sobral,CE,,,,,1,,,B,B,B,B,5,E,B,C,B,B,B,C,B,B
4208385,2019,22 anos,M,Parda,1,concluiu,Não respondeu,Mossoró,RN,,,,,1,,,D,E,B,B,3,B,B,C,A,A,B,C,B,B
4210452,2019,24 anos,F,Parda,1,concluiu,Não respondeu,Porto Velho,RO,,,,,1,,,B,B,A,A,3,B,B,B,A,A,B,A,A,A
4211489,2019,17 anos,F,Branca,1,cursando,Pública,Campo Grande,MS,,,,,0,,,E,E,B,B,7,B,B,B,A,A,B,B,A,A
4214876,2019,17 anos,M,Parda,1,cursando,Pública,São Paulo,SP,,,,,0,,,D,C,B,B,4,C,B,C,A,A,B,E,B,B
4215371,2019,Entre 31 e 35 anos,M,Preta,1,concluiu,Não respondeu,Aracaju,SE,,,,,0,,,D,F,D,D,1,C,B,B,A,A,B,B,A,B
4217662,2019,20 anos,M,Preta,1,concluiu,Não respondeu,São Paulo,SP,,,,,1,,,A,A,B,B,3,B,B,B,A,A,B,A,A,A
4217675,2019,20 anos,M,Branca,2,cursando,Privada,Fortaleza,CE,,,,,0,,,C,B,B,B,3,D,C,C,A,A,B,D,B,B
4217903,2019,Entre 36 e 40 anos,F,Branca,1,concluiu,Não respondeu,Guarujá,SP,,,,,0,,,B,A,C,B,4,D,B,C,A,A,B,C,B,B
4218250,2019,22 anos,M,Parda,1,cursando,Não respondeu,Nova Friburgo,RJ,473.6,,,609.5,0,,,H,F,F,D,6,C,B,C,C,B,B,E,B,B
4218560,2019,20 anos,F,Preta,1,concluiu,Não respondeu,Santo Antônio de Jesus,BA,,,,,1,,,C,B,A,A,4,B,B,C,A,A,B,A,A,A
4218888,2019,18 anos,F,Branca,1,concluiu,Não respondeu,Carpina,PE,,,,,0,,,B,B,A,B,2,B,B,C,A,A,B,B,A,B
4219192,2019,24 anos,M,Parda,1,concluiu,Não respondeu,Itaperuna,RJ,,,,,0,,,C,C,C,B,4,B,B,C,A,B,B,B,A,A
4220369,2019,19 anos,F,Branca,1,concluiu,Não respondeu,Soure,PA,,,,,1,,,D,C,C,F,5,B,B,C,A,A,B,B,A,A
4220517,2019,19 anos,M,Amarela,1,concluiu,Não respondeu,Goiás,GO,,,,,1,,,B,C,A,F,7,B,B,B,A,A,B,B,A,A
4220825,2019,22 anos,F,Não declarado,1,concluiu,Não respondeu,Itinga do Maranhão,MA,,,,,1,,,B,B,A,B,5,B,B,D,A,B,B,C,A,B
4222160,2019,21 anos,M,Parda,1,concluiu,Não respondeu,Fortaleza,CE,,,,,0,,,B,D,B,B,4,B,B,B,A,B,B,C,B,B
4222675,2019,24 anos,F,Parda,1,concluiu,Não respondeu,Vitória,ES,,,,,0,,,D,D,B,B,3,D,B,C,A,A,B,C,B,B
4222922,2019,Entre 31 e 35 anos,F,Parda,2,concluiu,Não respondeu,Parnaíba,PI,,,,,1,,,B,B,C,A,3,C,B,C,A,A,B,C,B,B
4224434,2019,20 anos,M,Branca,1,concluiu,Não respondeu,Rio do Sul,SC,,,,,1,,,B,E,A,B,1,D,B,C,A,A,B,B,B,B
4225611,2019,22 anos,F,Parda,1,concluiu,Não respondeu,Arapiraca,AL,,,,,0,,,B,D,B,B,3,B,B,B,A,A,A,B,A,A
4227171,2019,21 anos,M,Parda,1,concluiu,Não respondeu,São Cristóvão,SE,,,,,1,,,C,D,C,C,4,B,B,C,A,A,B,C,B,B
4227339,2019,17 anos,F,Parda,1,cursando,Pública,Nova Era,MG,,,,,0,,,D,H,F,F,4,H,B,C,B,A,B,B,A,B
4228138,2019,Entre 41 e 45 anos,F,Parda,1,concluiu,Não respondeu,Santa Maria da Vitória,BA,,,,,1,,,E,E,C,D,6,A,B,B,A,B,B,B,A,B
4228563,2019,Entre 31 e 35 anos,F,Branca,1,concluiu,Não respondeu,Porto Alegre,RS,,,,,0,,,B,C,C,C,2,C,B,B,A,A,B,B,A,A
4230121,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,Arujá,SP,,,,,0,,,E,G,C,B,4,F,B,C,B,A,B,C,B,B
4234141,2019,24 anos,M,Parda,1,concluiu,Não respondeu,Itaberaba,BA,423.2,,,396.6,1,,,F,F,E,D,1,B,B,A,A,B,B,B,A,B
4234390,2019,18 anos,M,Branca,1,cursando,Pública,Taquara,RS,412.8,,,397.2,1,,,D,D,B,B,3,B,B,C,B,A,B,B,A,B
4234602,2019,21 anos,M,Branca,1,concluiu,Não respondeu,Salvador,BA,,,,,0,,,H,E,F,B,3,B,B,C,A,A,B,C,B,B
4236270,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,Goiânia,GO,,,,,0,,,G,G,E,E,4,P,E,E,C,A,B,E,B,B
4236278,2019,21 anos,M,Branca,1,concluiu,Não respondeu,Colombo,PR,,,,,1,,,E,E,C,E,4,I,B,D,C,A,C,E,C,B
4237691,2019,18 anos,F,Preta,1,cursando,Não respondeu,Guaíba,RS,,,,,0,,,E,E,B,B,3,G,B,D,B,B,B,D,B,B
4237694,2019,19 anos,M,Parda,1,concluiu,Não respondeu,São José dos Campos,SP,,,,,1,,,B,B,C,B,4,C,B,C,B,A,B,D,B,B
4237884,2019,Entre 41 e 45 anos,M,Parda,1,concluiu,Não respondeu,Porto Velho,RO,,,,,0,,,F,B,C,B,4,J,B,C,C,A,B,D,B,B
4238472,2019,20 anos,M,Branca,1,concluiu,Não respondeu,Rurópolis,PA,,,,,1,,,E,F,D,B,3,C,B,C,B,B,B,D,B,A
4239278,2019,20 anos,M,Parda,1,concluiu,Não respondeu,Cacoal,RO,,,,,1,,,E,E,A,A,2,B,B,C,B,A,B,C,A,B
4240185,2019,18 anos,F,Branca,1,cursando,Pública,São José dos Pinhais,PR,,,,,1,,,B,E,B,B,5,C,B,D,A,A,B,D,B,B
4241368,2019,18 anos,M,Parda,1,cursando,Privada,Duque de Caxias,RJ,,,,,1,,,E,E,B,B,4,E,B,C,A,A,B,B,B,B
4241481,2019,18 anos,M,Preta,1,cursando,Não respondeu,Jaraguá,GO,434.3,,,434.1,1,,,B,A,A,F,2,B,B,B,A,A,B,A,A,B
4242050,2019,19 anos,M,Preta,1,concluiu,Não respondeu,Araruama,RJ,,,,,1,,,E,E,C,B,3,C,B,B,A,B,B,B,B,B
4244731,2019,Entre 36 e 40 anos,F,Parda,1,concluiu,Não respondeu,Teixeira de Freitas,BA,,,,,0,,,B,C,B,B,5,B,B,B,A,A,A,B,A,B
4246083,2019,19 anos,F,Preta,1,concluiu,Não respondeu,Rio de Janeiro,RJ,,,,,1,,,B,B,F,B,6,B,B,C,A,A,B,B,A,B
4246972,2019,21 anos,M,Branca,1,concluiu,Não respondeu,Pimenta Bueno,RO,,,,,1,,,E,E,A,B,1,D,B,C,A,B,B,B,B,A
4247104,2019,17 anos,M,Parda,1,cursando,Pública,Monte Alto,SP,,,,,0,,,D,D,B,B,4,G,B,C,B,A,B,E,B,B
4247599,2019,18 anos,M,Branca,1,cursando,Privada,Curitiba,PR,,,,,0,,,F,F,E,E,5,P,D,E,C,A,B,E,C,B
4248121,2019,22 anos,M,Branca,1,concluiu,Não respondeu,Cuité,PB,,,,,0,,,C,E,C,D,1,F,C,D,A,A,B,D,C,B
4248161,2019,23 anos,F,Parda,1,concluiu,Não respondeu,Abaetetuba,PA,,,,,1,,,E,G,C,D,3,K,C,C,B,B,B,D,B,B
4249303,2019,Entre 26 e 30 anos,M,Branca,1,concluiu,Não respondeu,Guarapuava,PR,,,,,1,,,F,F,D,D,1,G,B,B,B,A,B,B,B,B
4251147,2019,25 anos,F,Branca,1,concluiu,Não respondeu,Rio Grande,RS,,,,,0,,,E,C,C,C,4,B,B,C,A,B,B,C,B,B
4251305,2019,18 anos,M,Branca,1,cursando,Pública,Campo Mourão,PR,,,,,0,,,B,C,B,B,4,C,B,C,B,A,B,C,B,B
4251712,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,Bauru,SP,,,,,1,,,E,G,C,D,5,O,D,D,C,B,C,E,D,B
4253300,2019,Menor de 17 anos,F,Parda,1,cursando,Não respondeu,Jaboticabal,SP,,,,,0,,,E,F,D,D,4,N,E,D,B,A,B,D,C,B
4255475,2019,24 anos,M,Parda,1,concluiu,Não respondeu,Vila Velha,ES,,,,,0,,,D,E,B,B,3,C,B,C,A,A,B,D,A,B
4255610,2019,18 anos,M,Branca,1,cursando,Pública,Ponta Porã,MS,,,,,1,,,E,G,A,D,3,F,C,C,B,B,B,C,B,B
4256064,2019,17 anos,M,Parda,1,cursando,Não respondeu,Fortaleza,CE,,,,,0,,,D,E,B,D,3,H,C,D,B,A,B,D,C,B
4256597,2019,Entre 26 e 30 anos,F,Branca,1,concluiu,Não respondeu,Criciúma,SC,,,,,1,,,F,E,E,C,2,D,B,C,B,A,B,C,A,B
4256855,2019,17 anos,M,Branca,1,cursando,Pública,Bauru,SP,,,,,0,,,E,E,D,D,4,G,B,D,B,B,B,C,A,B
4258275,2019,Menor de 17 anos,F,Amarela,1,cursando,Não respondeu,Fortaleza,CE,454.6,,,619.8,1,,,E,G,B,D,3,C,C,C,B,A,B,C,A,A
4258859,2019,19 anos,M,Parda,2,cursando,Pública,Sumé,PB,417.5,,,365.1,1,,,B,C,A,A,5,B,B,C,A,A,B,B,A,A
4259742,2019,19 anos,F,Amarela,1,cursando,Pública,Contagem,MG,,,,,1,,,E,E,B,D,4,G,C,D,B,B,B,E,B,B
4260541,2019,17 anos,F,Branca,1,cursando,Privada,Extrema,MG,,,,,1,,,C,E,D,D,5,F,E,E,C,A,B,E,A,B
4261209,2019,17 anos,M,Preta,1,cursando,Pública,Monte Carmelo,MG,,,,,1,,,E,F,F,C,3,C,B,C,B,B,B,D,B,B
4267808,2019,17 anos,M,Preta,1,cursando,Pública,São Paulo,SP,,,,,1,,,E,E,C,B,4,E,B,C,B,A,B,D,B,B
4268201,2019,20 anos,F,Branca,1,concluiu,Não respondeu,Nova Iguaçu,RJ,,,,,0,,,C,G,D,D,4,B,C,C,A,A,B,D,A,B
4271036,2019,Entre 36 e 40 anos,M,Preta,1,concluiu,Não respondeu,Salvador,BA,,,,,0,,,E,E,F,F,3,C,B,B,A,A,B,B,A,B
4272172,2019,Entre 36 e 40 anos,F,Não declarado,1,concluiu,Não respondeu,João Pessoa,PB,,,,,0,,,G,G,E,E,3,C,C,D,B,A,B,C,C,B
4274081,2019,21 anos,M,Preta,1,concluiu,Não respondeu,Rio de Janeiro,RJ,,,,,0,,,D,D,B,F,4,C,B,C,A,A,B,C,B,B
